"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Which movie to watch,any suggestion",FALSE,698,NA,2011-10-28 08:34:53,FALSE,NA,"129838534143131649",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","msdhoni",353,FALSE,FALSE,NA,NA
"Kolkata,back on national duty",FALSE,582,NA,2011-10-27 15:21:29,FALSE,NA,"129578470266245121",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","msdhoni",171,FALSE,FALSE,NA,NA
"Had a fantastic diwali with friends and family.came home after 4 months",FALSE,587,NA,2011-10-27 09:38:24,FALSE,NA,"129492132288401408",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","msdhoni",154,FALSE,FALSE,NA,NA
"Well done to all the team members and the support staff for the series win and ofcourse to all the indians wish u all a very happy dipawali",FALSE,646,NA,2011-10-25 16:48:27,FALSE,NA,"128875579704479744",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","msdhoni",400,FALSE,FALSE,NA,NA
"@0007rishabh ssssssssshhhhhhhh nazar na lagaiye aap",FALSE,200,"0007rishabh",2011-10-23 18:11:16,FALSE,"128171296369557504","128171646619103232","73466362","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","msdhoni",134,FALSE,FALSE,NA,NA
"Packing all our bags after the game, feels vr spending more energy here than on the field",FALSE,592,NA,2011-10-23 18:08:29,FALSE,NA,"128170947122442240",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","msdhoni",221,FALSE,FALSE,NA,NA
"Gud win,raina and virat batted really well.well done to all the bowlers",FALSE,749,NA,2011-10-23 17:08:58,FALSE,NA,"128155967241191424",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","msdhoni",326,FALSE,FALSE,NA,NA
"@ShubhamDeshmuk gud morning",FALSE,83,"ShubhamDeshmuk",2011-10-22 07:17:03,FALSE,"127595757774700545","127644619998642177","236397927","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","msdhoni",21,FALSE,FALSE,NA,NA
"Mumbai is a bit hot and humid, rehydration will be the key,batsman or bowler everyone will be tested,no more runners in cricket",FALSE,542,NA,2011-10-22 07:13:31,FALSE,NA,"127643729682108416",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","msdhoni",132,FALSE,FALSE,NA,NA
"I luv centre wkt practice.In our sport v can't warm up where v actually play so the closest v can get is the wkt next to the match wkt",FALSE,517,NA,2011-10-22 07:01:56,FALSE,NA,"127640815160918017",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","msdhoni",96,FALSE,FALSE,NA,NA
"ZOYA http://t.co/Ogv59K3e",FALSE,591,NA,2011-10-22 04:05:24,FALSE,NA,"127596388468011008",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","msdhoni",92,FALSE,FALSE,NA,NA
"Best part of morning net practice,u can have a nice breakfast",FALSE,562,NA,2011-10-22 04:00:35,FALSE,NA,"127595176834240514",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","msdhoni",121,FALSE,FALSE,NA,NA
"I will b back on twitter very soon",FALSE,971,NA,2011-09-12 16:57:29,FALSE,NA,"113295175027134464",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","msdhoni",526,FALSE,FALSE,NA,NA
"Dear frens..due to unavoidable circumstances.. will be unable to make it to the chat this evening..my apologies..will try to come back asap",FALSE,1124,NA,2010-09-23 15:29:51,FALSE,NA,"25317124146",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","msdhoni",815,FALSE,FALSE,NA,NA
"About 5 hrs to go .. this is how you can LIVE Chat with me tonight.. thanks for your questions http://twitpic.com/2r5bms",FALSE,683,NA,2010-09-23 11:14:54,FALSE,NA,"25297495087",NA,"<a href=""http://twitpic.com"" rel=""nofollow"">Twitpic</a>","msdhoni",209,FALSE,FALSE,NA,NA
"Hii .. leave your questions for me. Tonight i will try to answer as many as i can ..  http://twitpic.com/2r3v92",FALSE,677,NA,2010-09-23 07:46:40,FALSE,NA,"25287741515",NA,"<a href=""http://twitpic.com"" rel=""nofollow"">Twitpic</a>","msdhoni",221,FALSE,FALSE,NA,NA
"Hello everyone!! Here is my youtube channel.. www.youtube.com/msdhoni .. cheers",FALSE,607,NA,2010-09-22 22:04:51,FALSE,NA,"25249157640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","msdhoni",132,FALSE,FALSE,NA,NA
"Hello everyone.. on 23rd Sep @ 10PM IST.. i will be online to have a chat with you LIVE.. tweet me ur questions..",FALSE,550,NA,2010-09-22 06:48:25,FALSE,NA,"25190348165",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","msdhoni",131,FALSE,FALSE,NA,NA
"Hey.. I will be LIVE on 23 Sep @ 10 pm IST .. Chat with me and ask me questions on www.facebook.com/msdofficial",FALSE,555,NA,2010-09-21 14:29:35,FALSE,NA,"25123374979",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","msdhoni",101,FALSE,FALSE,NA,NA
"nice waves for surfing,wish i could swim.would have learnt how to surf then.happy watching the surfers",FALSE,543,NA,2010-09-20 08:45:28,FALSE,NA,"25009275979",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","msdhoni",106,FALSE,FALSE,NA,NA
"@Bhuvana77 rd's i have",FALSE,83,"Bhuvana77",2010-09-20 08:41:00,FALSE,"25009038651","25009088144","156306805","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","msdhoni",33,FALSE,FALSE,NA,NA
"@Bhuvana77 which 2 bikes",FALSE,89,"Bhuvana77",2010-09-20 08:38:16,FALSE,"25008947354","25008972843","156306805","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","msdhoni",30,FALSE,FALSE,NA,NA
"@vishalvyas001 thts doing really well,dont get much time though to ride it",FALSE,89,"vishalvyas001",2010-09-20 08:36:42,FALSE,"25008828821","25008907054","75246837","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","msdhoni",31,FALSE,FALSE,NA,NA
"saw the lions but love the tigers of INDIA more",FALSE,630,NA,2010-09-20 08:32:00,FALSE,NA,"25008707511",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","msdhoni",153,FALSE,FALSE,NA,NA
"went to shamwari wildlife reserve yesterday,got some really nice pics,will upload them later once i get better internet connection",FALSE,547,NA,2010-09-20 08:30:15,FALSE,NA,"25008636395",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","msdhoni",71,FALSE,FALSE,NA,NA
"I like the Hotel we r staying in.... http://twitpic.com/2pyj4a",FALSE,622,NA,2010-09-19 11:02:57,FALSE,NA,"24926388317",NA,"<a href=""http://twitpic.com"" rel=""nofollow"">Twitpic</a>","msdhoni",81,FALSE,FALSE,NA,NA
"lovely afternoon here in P.E, nice and cold.seems match will be played under cold weather.",FALSE,555,NA,2010-09-18 11:30:05,FALSE,NA,"24841190168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","msdhoni",75,FALSE,FALSE,NA,NA
"http://twitpic.com/2pddqv - Love music...",FALSE,652,NA,2010-09-17 20:52:03,FALSE,NA,"24790913785",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","msdhoni",73,FALSE,FALSE,NA,NA
"I love my hot chocolate  http://twitpic.com/2pd15m",FALSE,649,NA,2010-09-17 20:10:19,FALSE,NA,"24788372130",NA,"<a href=""http://twitpic.com"" rel=""nofollow"">Twitpic</a>","msdhoni",92,FALSE,FALSE,NA,NA
"http://twitpic.com/2pcwmq",FALSE,673,NA,2010-09-17 19:53:22,FALSE,NA,"24787317026",NA,"<a href=""http://twitpic.com"" rel=""nofollow"">Twitpic</a>","msdhoni",95,FALSE,FALSE,NA,NA
"Finally No more fever.....",FALSE,620,NA,2010-09-17 19:44:00,FALSE,NA,"24786739200",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","msdhoni",131,FALSE,FALSE,NA,NA
"feels good to be connected!!!!!!!!",FALSE,1053,NA,2010-09-17 19:30:19,FALSE,NA,"24785878831",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","msdhoni",451,FALSE,FALSE,NA,NA
